,,,,983-2 (replicate),983-1,V + X12,P2 + X12,P2 + X24,NE + X24
22064,Gpha2,NM_133619,0,1.1597567263057,-2.8546903043179,9.0066233237605,-1.3597936225624,-1.3334600226459,2.0869593984524
22089,Ms4a8b_predicted,XM_342026,0,-4.9708768050178,-9.7781568626383,-2.7597325757571,-4.0769839335359,-6.5399284958197,-2.7400090673007
22252,Rbp1,NM_012733,0,-3.5404543578129,-3.0442337747557,-2.647646500633,-3.8713282792557,-5.3568686791504,1.3512197984075
22281,Gap43,NM_017195,0,-1.7438213880416,-3.2989976030464,-1.2279186624093,-2.2210482844997,-6.8138253866503,1.0761128069052
22284,CA509558,CA509558,0,-2.5126210856172,-1.490627056904,-2.2008730882544,6.367544665069,-1.1441951432776,-1.288994309246
22336,Klf15,NM_053536,0,-1.4500066700501,-1.1074909856548,1.9357532629816,2.4265151098455,7.1516952515391,-1.3110462118421
22418,Ms4a6b,NM_001006975,0,10.680952901135,5.6365712351711,1.2861185434548,2.4370812028838,1.2543565443522,1.4486817864917
22475,Gale,NM_080783,0,1.2076063833023,1.0654910351748,-1.6425666468092,-4.1890447520092,-5.9850254294965,-1.1115935036024
22498,U75921,U75921,0,-2.2004727765571,-1.4356249585501,-2.2943675940575,5.3546242439057,-1.127244694684,-1.27645938274
22518,Armcx2,NM_001014274,0,-1.0565243237141,-1.0567771153424,-1.658417989228,-4.4955517359379,-5.2987935622861,1.5924470476304
22534,Mt1a,DV714812,0,-1.4062288382873,2.0867191422029,5.513609448431,9.4867181958411,14.758084749928,1.5398095187135
22580,RT1-Aw2,Y13890,0,2.2154094301238,-7.1778437464525,-1.3478606669906,-12.447725425677,-12.815926262563,-1.9398404004282
22590,XM_214835,XM_214835,0,1.0359953354245,1.0046651091974,-2.2976771220556,-3.0119378073667,-4.3294925832444,-6.10497654855
22597,Racgap1_predicted,XM_235650,0,-1.8697605828053,-5.4624440290312,-1.4352382497531,2.635657660041,-1.2936982777799,-1.0366766102782
22611,LOC686809,XM_001075804,0,-1.0516235424693,-1.2095463075349,1.6516727360438,-5.6115908705406,-4.3505784069495,-1.0703381370975
22617,TC552040,TC552040,0,-1.2362155438641,-1.0824476452244,-1.8638244302944,-5.349140436185,-2.4356058023243,-2.5194746905678
22632,Myog,NM_017115,0,1.3164822259556,7.4429482602719,1.1310283735677,1.5036854589506,-3.0600815470602,2.9521199521495
22657,LOC686567,XM_001074770,0,1.1650372194723,1.1506120024607,-1.3216120812203,-5.7922993712657,-7.328177836066,-1.7295256210472
22690,Trim63,NM_080903,0,1.537138499026,4.2675734050522,1.9120577272751,19.567259291052,39.510270226062,1.0261312171584
22756,Ucp1,NM_012682,0,-1.0457430814363,-3.3772794699477,1.30916082165,5.0946575834748,2.0073264166371,2.2104006519392
22776,Sult1c1,NM_031732,0,-20.161832388583,-18.380190149426,1.6610626004052,-1.8167911262792,2.9654458630821,1.9652961347368
22783,Ms4a6a_predicted,XM_215145,0,8.121925471601,5.2143718671591,1.1396484390599,1.2468051859241,1.0095157755809,1.3941708562411
22810,Spp1,NM_012881,0,1.0644620924872,2.2002650485543,3.616904151121,5.3288561890062,4.6202662162805,16.496811044727
22932,Gal,NM_033237,0,-1.2620774293455,-1.4925400720726,1.2724683823105,5.4042944090628,4.2865707878275,1.0036134894905
22950,TC568438,TC568438,0,-1.5893589797977,-1.217248645627,1.3764898077566,-5.418449124534,-3.2139713421965,1.0633459957872
23042,LOC294446,XM_001061084,0,1.5485776964447,1.2655986415584,-1.5052373982183,-9.8088478946092,-4.6231821003872,-1.2080396810628
23178,LOC687595,XM_001078994,0,1.5011773393294,-1.038532280086,1.0487459579663,-5.7299786001062,-6.0749261109718,-1.1882450122881
23268,TC539049,TC539049,0,-1.0464960658241,-1.2023015306263,-1.5761407588683,-5.359558306962,-3.8626912873372,1.2610316881859
23293,Galntl2_predicted,XM_224621,0,-1.1352656565284,-1.0858866652511,1.8449644402238,4.078195114121,6.1213329193055,-2.273128567547
23371,Uap1l1_predicted,XM_216004,0,1.031251041099,-1.2818700480295,1.4287557788958,-2.8048071122034,-5.0129456956087,1.4392690949478
23433,Cyp2e1,NM_031543,0,2.326328278836,-3.2907508337346,-1.1213830826977,-3.1382966989617,-1.5734465698882,-11.522321794443
23514,CB544995,CB544995,0,1.3765627078399,-1.2734356387707,-1.9932923500218,6.8691658157827,-1.0484499419837,-1.1915873937415
23646,Slc27a2,NM_031736,0,-4.2950378954716,-8.8698035274084,-2.5327131193494,-1.9682352250128,-3.341442560589,-1.3977194221751
23687,XM_214619,XM_214619,0,1.2812090567774,-1.321110061086,-1.0253111966448,2.8651541982355,6.0803838945508,-1.4709909472253
23728,Cyp11b3,NM_181824,0,-2.4162618670295,-1.5251339895909,-2.0611471587304,7.3913879910728,-1.0759324351761,-1.2773590815046
23740,Cyp2e1,NM_031543,0,-1.4469582489108,-2.7376441744416,-1.1291522389226,-2.9872254455911,-1.5565927380156,-9.617163511376
23755,TC558638,TC558638,0,-4.3847415518264,-5.69404637599,-1.3429071928771,-1.5275836450935,-1.058983272188,-3.2385231061756
23759,BF564613,BF564613,0,-1.9228260623213,-1.3116380292885,-2.9146606653094,6.4967028020669,-1.5646204417499,-2.0141230516907
23779,BF558918,BF558918,0,7.5477064330442,3.3141564032552,-1.8553976406211,-3.6665110652404,-9.5774082454759,1.2326262153016
23871,Spin2b,NM_012657,0,-2.2198825637131,-1.6011609877976,-2.2411658694128,6.4480144195333,-1.1036005290458,-1.3029717506415
23967,Oit3,NM_001001507,0,-2.5506860090876,-1.5480821390161,-2.217854237933,6.9186123857495,-1.1985526045489,-1.4481715122785
24052,TC544957,TC544957,0,1.0813263846003,1.2095295971505,1.1310536354538,7.9633902670472,6.6702022109684,-1.0557915942102
24154,AA924218,AA924218,0,-1.4102886151858,-1.0868064319502,-1.1047634560867,5.1270552795707,3.6879413009801,-1.21766129045
24263,Flg,XM_238235,0,-2.1696765743324,-1.783589881974,-2.1873989534875,-5.6282969133852,-2.2296618343844,-2.5202231700516
24369,XM_236746,XM_236746,0,1.4940048247659,1.1647322480785,-4.108667530652,-4.0438868936738,-7.9372306360629,-3.5265739893539
24385,TC550642,TC550642,0,-1.2596155111964,1.8054730077259,1.105216092918,4.187260690102,5.4439233281488,-1.1760494956461
24426,Cxcl10,NM_139089,0,9.5734395644311,37.411058827205,3.9400070597489,2.1507552911626,2.4927171404532,3.9423211504403
24518,TC551872,TC551872,0,6.9776149526525,3.3619248398442,-1.3658908634246,-1.7490450672868,-1.5972577351608,1.1186937197601
24537,LOC684013,XM_001068514,0,13.279753081302,1.5441802729482,-1.0459431981043,-1.9175954917309,-1.8366313789926,-1.4351820699632
24611,RGD1559748_predicted,XM_230758,0,5.8964551563887,2.5560715117244,1.2986795444557,2.5225919180905,1.607488963941,1.4877090331813
24759,TC548367,TC548367,0,1.2090612433132,1.5323818520301,-1.7549510200767,-5.1360234740976,-9.9584557973114,-2.3411379232368
24784,Asf1a_predicted,XM_215389,0,-1.3928296394334,-1.1832327997615,-1.6820542552164,5.4570382764791,-1.0541812804654,-1.2692641099554
24792,LOC685479,XM_001063950,0,1.1011540995752,-1.2695651722827,2.9634868195196,12.123555361976,14.438763402901,-1.4799021461673
24866,Prkcb1,NM_012713,0,2.6792855386309,-1.1425894244201,-2.1113634540176,-3.5774288086921,-5.454940275616,-1.0015928485929
24924,Cipar1,NM_173114,0,-2.1208990618524,-2.0590931792385,1.5162227197067,4.4140881313195,3.5653075594721,5.3715422990392
24946,BF557670,BF557670,0,1.0709041461504,1.2093377227831,-2.0391914427761,-5.0371977418985,-4.9873747245606,-1.2372748923297
24955,Apln,NM_031612,0,1.8910368853645,3.1585008637777,-1.2627663489445,-3.5940904293048,-5.0959833456782,1.3805495540141
25058,Nr1d1,NM_145775,0,-1.0245623673596,-1.7607755540305,2.5225803011521,2.5150927191645,6.2961200463401,1.0702831791631
25139,Esm1,NM_022604,0,-1.4594660603746,1.2518739431496,-1.4122968810227,6.0715559298865,7.6364058206958,1.2332862796879
25221,BF404842,BF404842,0,-2.3306496820722,-1.5127285378322,-2.1588924125511,6.7470821811031,-1.1779194690301,-1.4050474788203
25268,Timp1,NM_053819,0,2.7309704439898,3.4247983059035,1.1200133518711,-1.2902533638415,-1.4981972652784,6.5212672721636
25383,XM_221810,XM_221810,0,1.0943811399157,-2.0886852508477,6.0215597489607,-1.6509959199236,-2.8973302449717,-2.4392594714719
25404,Serpinb2,NM_021696,0,1.6685107150262,1.3041003155629,-1.067335366127,-5.9381614328017,-5.2556326260951,-1.1829140768737
25436,Ccl2,NM_031530,0,6.0459284047145,9.18362200506,1.6712945616569,-5.8405534130888,-4.4615832394529,-1.2668319269102
25439,AI010719,AI010719,0,-2.8216490742848,-1.4487284872277,-2.3793810585967,5.4188608627028,-1.1812319900827,-1.3402598263031
25449,Dlk1,NM_053744,0,-2.4512296432425,-1.7088108779913,-2.4511844903397,6.7888623019945,-1.2347041276334,-1.7569362357896
25508,CB547833,CB547833,0,-1.1455000170774,-1.1645338047472,-1.2561737100786,-6.0691517988313,-4.1034675179172,-1.8027271521548
25509,Stfa2_predicted,XM_221411,0,-1.7690414138194,1.2952213661918,-2.0941028121289,-60.928431768334,-90.377432613505,1.923702901371
25580,Uox,NM_053768,0,1.1220339556668,1,-2.1542494959418,-11.848680803618,-13.917781048931,1.3367555626232
25582,Adm,NM_012715,0,1.2130290454988,1.6404613399101,1.0447760296386,5.6780733697187,3.7918225063852,-1.2530531713739
25680,Cpa3,XM_342219,0,-7.4995809977744,-6.6105257305557,-2.8976037832101,1.0005942872218,-1.6274850205821,-1.1359342648429
25733,Best5,NM_138881,0,2.8406517852642,9.0217959450155,1.2894900637431,1.1023979577221,1.4110259471319,-1.1776840684034
25745,DV717319,DV717319,0,-1.0523710683263,-1.023017398878,-1.4921586470605,-4.6919027302424,-6.2859366520119,-1.0752597766345
25771,Mamdc2,XM_219905,0,-1.2067474784085,-1.2462724653574,-1.8266191230244,-2.9656234013738,-1.9755589799823,-6.6262070161717
25909,LOC498335,NM_001017496,0,-1.2860770845596,-1.616601584004,-1.4382387975878,-5.637207226609,-4.6588100107202,-1.4246920471175
26032,Pde4d,NM_017032,0,1.1818095632878,2.3161196972035,1.0807469037751,4.1438211241326,6.0174986290088,-1.5924213806234
26054,RGD1559589_predicted,XM_228523,0,-2.001584826099,-1.5995617117374,1.125857175284,5.5654335276835,2.3091332772279,1.9670572500953
26055,Klc3,NM_138520,0,-1.064112390167,-1.0601431218166,-1.347683775458,-5.2829317489195,-5.8745688756541,-1.5109461973356
26115,Alox5,NM_012822,0,6.0609123011903,9.492202618497,1.9539075003605,-2.0943969656315,-4.6579197293578,1.9783949737531
26117,Timeless,NM_031340,0,1.6692523641728,-1.4204534306051,-1.4478580996129,-5.4456158292462,-2.4100996519438,1.0543871391728
26139,LOC310395,XM_227134,0,1.0612578116611,1.0288993669154,-1.0036652088873,5.9696380518667,-1.4365012227512,-1.5705074467538
26209,Myo1f_predicted,XM_234942,0,5.6541197203021,1.5616942094639,-1.5931182033284,-4.2692835500716,-4.5186738932424,1.3280731605719
26269,A_44_P797721,A_44_P797721,0,-2.6496163804069,-1.471648187884,-2.3065878497728,5.4521651191949,-1.1729975364403,-1.3499105763864
26292,Utx_predicted,XM_001055391,0,-1.1725144401725,1.2353661580905,4.2153729079019,2.880507431419,6.706871722768,2.1193515411752
26294,Adm,NM_012715,0,1.1662605891994,1.6120184198646,1.0228720460786,5.6345469239178,3.8177193573082,-1.262182051146
26396,TC556752,TC556752,0,-2.3110801106213,-1.4913823532335,-1.9386124611545,6.2044172980961,-1.0326948233193,-1.3039171575075
26402,Try10,NM_001004097,0,-1.1802146466514,-1.833838136179,1.5034950410036,5.0307183085535,2.3246415714294,2.320641208996
26487,TC552147,TC552147,0,4.1968746680647,3.1134507482699,6.8033215844593,1.4645998995007,1.0196725779964,4.2721943369478
26502,ENSRNOT00000024093,ENSRNOT00000024093,0,-5.3195145363382,-1.2477032318135,-5.5362921530277,1.0919428276212,1.0951436769244,1.0387276684047
26512,Krt1-18,NM_053976,0,-2.8205837531591,-7.4769762302326,-1.1372483096801,2.4667378627934,1.6983375034674,1.3152157469723
26663,RGD1564431_predicted,XM_574162,0,1.2326650996213,1.6832010756124,1.0086146687158,6.1153455211933,2.4215642699268,-1.944988330506
26680,AW914885,AW914885,0,1.0689180235888,1.546892023366,-1.3729572033789,-5.4235668803623,-6.3226770577821,-2.741006087089
26697,AI179957,AI179957,0,-8.42725237223,-1.3878866553341,1,1.190052990439,-1.2575657477465,1.1760779295072
26737,Htatip2_predicted,XM_001080298,0,-1.0017338835717,-1.0436274653688,1.351518516084,-5.1808259214137,-4.4429354135811,1.6525400743762
26785,MGC109491,NM_001009709,0,-1.2196945970426,1.2792428550862,1.7389896611872,2.2832475483814,5.518359631029,-1.0396754762434
26898,Sftpc,NM_017342,0,1.0679211801811,-1.2393515093036,-2.3256427390574,1.4239967562038,1.5814774362728,-6.2589574627123
26983,Kcnh1,NM_031742,0,-4.5499644141704,-3.1640766808159,-1.2725035423969,5.3504585016086,4.5153248437135,-1.2792163452712
27095,Spp1,NM_012881,0,1.1067685252629,2.1285261986722,3.4256895273593,5.110907253722,4.6259613509518,16.023965454263
27282,Clcnkb,NM_173103,0,-1.157057388735,-1.678502529247,2.0032862031398,2.6108324385927,12.230099772447,1.3804605495642
27284,TC550128,TC550128,0,1.2840590615769,1.7818494199063,-1.0256087089516,2.4096058006498,6.7063466764638,1.3340650296725
27331,Msln,NM_031658,0,-3.4663147884113,-6.3271772356276,1.0681070952041,-1.308045948578,1.0913707248501,1.2280931245926
27383,A_44_P816824,A_44_P816824,0,-2.4185941606723,-1.2612349588608,-2.2584735047098,7.3184818481602,-1.1391163882075,-1.3245214625517
27441,Lyz,NM_012771,0,8.913761299742,2.9392938096511,-1.4095224583214,-2.3136731145375,-2.377261735515,1.4684021103861
27449,Ecg2,NM_001002816,0,1.3166580538125,-1.2248248809857,-2.3085644308888,-3.6065586574937,-5.9676590136411,-1.8142285624057
27537,A_44_P496643,A_44_P496643,0,1.4874966625888,1.7504189244385,-1.6761736147959,-5.3020644187754,-6.6403810265866,1.0297986069405
27653,Ppp2r2b,NM_022209,0,-5.2226990378968,-5.6258610297297,-1.8475916890122,-3.364186006374,-1.5869564178205,-1.473991570921
27717,Pax6,NM_013001,0,-4.8447012353975,-6.5528616676358,1.5071205791437,-1.184268833318,2.3743842346729,1.4872363787032
27776,Cldn7,NM_031702,0,-6.9013173746071,-11.940705850893,-2.4340808523399,-2.8652663538735,-5.2206430464581,-1.8161177372026
27835,Fkbp5,NM_001012174,0,1.7735849710061,2.0109579990529,2.8273137156121,4.098925265264,5.6930238077685,-1.1304230384061
27879,RT1-Aw2,Y13890,0,-1.067363629252,-6.543483324677,-1.3465484985952,-11.825513276303,-12.674767453777,-1.9272852604233
28042,MGC116197,NM_001025755,0,2.9552688763041,2.2873151156125,5.0459274271104,1.21621428473,1.034244690413,3.1201968925787
28085,TC541993,TC541993,0,1.0663240390806,2.1428264576367,1.7132668034423,-6.8337171621064,-2.2247079153462,-1.194230888733
28217,Coro1a,NM_130411,0,4.2043803726601,1.9019583398582,-1.0032101557922,-6.9864732410758,-5.6748057485314,2.0631129257581
28262,RT1-Aw2,Y13890,0,-1.1217539306887,-6.5563631398047,-1.3482331461137,-12.41537952455,-12.630193378301,-1.9325734106718
28289,Slamf9_predicted,XM_213932,0,8.3530676751309,3.9873650695068,1.0827966413666,-2.161279827716,-3.8549788528821,1.4534831452192
28375,Itgb2,XM_001069791,0,6.4604236751626,2.8619629023461,1.9775706140262,-1.6052807581015,-1.0730206995889,3.253831056471
28657,TC544613,TC544613,0,8.4629543840118,18.613155260419,67.859397597425,-1.1290500647595,1.8468686102384,15.805564085215
28687,Timp1,NM_053819,0,2.771768787951,3.3031933838887,1.1209759626072,-1.2612610960389,-1.4721158883223,6.3483812458803
28704,Wfikkn1_predicted,XM_343870,0,-1.2692290393765,1.089735753395,-1.0036370378934,3.4277015431062,5.2125832003046,1.0429029597889
28713,BF556560,BF556560,0,1.0944388472776,-1.507814793656,1.1939111276878,-5.9627966664862,-1.8586045671186,1.0527435760727
28749,AI104571,AI104571,0,-2.6134608578716,-1.5002408960297,-2.28414147653,5.4401139921474,-1.1321404304877,-1.2997355565839
28791,Bglap2,NM_013414,0,-5.7466268806683,-6.4632804362457,1.0091373488473,3.278913803264,1.9328537756343,1.5928834500516
28805,Prkcb1,NM_012713,0,3.0617519280552,-1.2124462650254,-2.0390036349524,-3.9360354385729,-5.2822140980743,-1.023009719701
28820,RGD1565709_predicted,XM_342764,0,-11.565116181801,-20.356354247858,1,-2.3319594806688,1,1.008630786447
28844,RGD1359349,NM_001007738,0,-1.0141055744463,3.2134237561046,1.4831941368047,6.6456581869912,7.942642220114,-1.0229120390041
28861,Doc2b,NM_031142,0,-2.6162063774898,-1.4887302053297,-2.3164343692761,6.4720967376498,-1.1263306437563,-1.3342739283073
28954,Timp1,NM_053819,0,2.7809488438656,3.2747488628199,1.114084674353,-1.2815188539778,-1.4609555412582,6.3681751542585
29089,LOC683720,XM_235687,0,-2.4482682470168,-3.1772325269921,-1.2664236143625,-6.600122557205,-7.1434827444356,-1.4642222432193
29119,Pcdh21,NM_053572,0,1.0059709742516,1.4499499121773,2.8103214617213,-2.8095968026842,-3.2088986460428,9.718360386677
29243,AW914146,AW914146,0,1.1740911109,2.3819355157717,-1.3626270310961,2.9193959419204,5.2395983897615,-1.831087087183
29388,Egfl3,NM_022955,0,-5.0513562677101,-6.4013120703326,-1.2131293220266,-3.1391639621966,-2.2582239027872,1.049939802887
29485,RGD1306603_predicted,XM_001074750,0,-6.746212236264,-3.4861574673345,2.7161453076152,-3.9461900753896,-1.2966447321982,1.7602931541946
29553,LOC683313,XM_001065178,0,-1.3658436880402,-1.357522386057,-1.5638064497572,-2.0678069943869,-3.6463134549256,7.0493001069248
29596,TC522030,TC522030,0,2.4607302040335,3.681908571683,6.0304538745508,5.6638272675881,7.260691761102,3.3168665609009
29646,Glul,BC072694,0,-1.0042493747265,-1.093192893955,1.3249790150699,4.874252240649,5.3875833241257,-1.6970787677077
29654,Mgl1,NM_022393,0,7.7305073959085,1.8925702108849,-1.6462962919474,1.6905615998567,-1.2206641785181,-1.6344475933683
29818,Otx2,XM_224009,0,-5.4693409821827,-11.216051635629,2.8437603851017,1.712265080982,2.4593027759544,1.1728562864821
29864,RT1-Aw2,Y13890,0,-1.1176797950311,-6.804261563001,-1.3394700271562,-12.216871334396,-12.906247820605,-1.916227197828
29909,TC557460,TC557460,0,-2.1533617775397,-1.5238211601594,-1.7588386477507,6.3966855194143,1.1053723580058,-1.1789568224684
29925,Ccnd1,NM_171992,0,2.0615980748852,2.084649279797,2.2173283000978,-5.6830961008081,-5.7304535952719,2.0394309228399
29940,RGD1564535_predicted,XM_345326,0,-1.3006366870917,-1.6128500796692,1.0749597421937,5.3341595287931,2.2386489718886,1.6132177803079
29942,Agr2_predicted,XM_216691,0,-8.7529611327356,-20.172048329537,1,-1.2231229074483,-2.3789208900025,1.1550572223067
30007,Ahctf1_predicted,XM_341161,0,-2.0132745332569,-1.2336216993659,-1.9420839539271,6.0911598946134,-1.2173859914857,-1.5196479900672
30076,Serpinb11_predicted,XM_222495,0,1.1175050644531,1.0904621605672,1.1060253982027,-5.0062553783225,-6.3880896151781,1.5937382650133
30102,DV723169,DV723169,0,1.156995314002,1.4422216144256,-1.0599781183437,-7.5643044479673,-10.259589868149,-1.9247308174956
30147,Gal,NM_033237,0,-1.3880943931425,-1.2966805603112,1.3741242375377,5.01216085114,3.9861349721401,1.0495221288983
30222,TC519012,TC519012,0,-1.1892522999639,1.0138535355718,-1.342851535185,-5.8934418127023,-3.4084034795944,-1.2878995753432
30286,Cblb,NM_133601,0,1.0533982681116,-1.051738083419,1.7795655917986,2.9612835901052,5.3786464734119,-1.1355840919554
30379,A_44_P290693,A_44_P290693,0,1.1284036960415,-1.8625245246606,1.1185159976423,5.0727212715896,1.8588699209597,1.3576349199102
30380,Cyp51,NM_012941,0,1.2510195598616,1.2481595385593,-1.2237192729341,-5.6127022008029,-4.6927238684901,-1.3327570852049
30454,TC558135,TC558135,0,-1.9627726602541,-2.11579701458,-2.2809827451464,-4.882868179521,-6.1739342485318,-1.224211627247
30481,Cdkn1c,NM_182735,0,3.7345734037567,6.3637190814198,1.7742711872165,1.0986660385104,-1.0343847283535,1.5050121291589
30579,XM_344807,XM_344807,0,-2.3761672180694,-1.5731060452477,-2.7124765981262,6.5309145271235,-1.4830575358672,-1.8975009412582
30592,Card9,NM_022303,0,1.3718259061388,1.3312327706337,-1.5404443016189,-4.820077265448,-5.8214745074371,-1.1713446546058
30599,BI290295,BI290295,0,1.1275395907787,1.7964618546341,1.6721221505492,5.7393009722895,19.694728579048,-1.2553233294246
30641,RGD1565091_predicted,XM_221671,0,-2.5292630531444,-1.5421762124712,-2.2069373261636,5.1307989832008,-1.0424583203572,-1.2380802621549
30642,LOC691431,XM_001078245,0,1.2097981052703,1.8125333241744,1.5609428401074,5.6387780434921,8.6338798366085,-1.3831809533689
30765,Olr233_predicted,NM_001000207,0,-1.3102434581122,-2.1655140210464,1.4665605552783,5.7421958372403,2.0066470917496,2.028798896588
30771,Olr297_predicted,NM_001000234,0,-2.5086611255614,-1.4919078531142,-2.0815794895499,5.7274195816258,-1.0582829517956,-1.216421814807
30796,D90049,D90049,0,-2.3130498892713,-1.4657435778454,-2.0569465185144,5.5956558989834,-1.0348692915676,-1.2048445014322
30865,Wasl,NM_001034130,0,-1.0300786836127,1.5237123934768,-1.0322455040993,1.3999257437163,5.7496313519063,-1.4022420937194
30907,NM_139328,NM_139328,0,-1.83856928267,1.1699346400857,1.4705439203625,2.2723854508235,5.0038121809427,-1.1218655189821
31189,Znf575_predicted,XM_218446,0,-1.4446944354092,-1.5536564773616,-1.4383149679507,5.1896133246347,1.0071310603485,-1.1616406469141
31245,Tinf2,NM_001006962,0,-2.2658074477679,-1.4634402649602,-2.5038597565915,6.519780880078,-1.466742918161,-1.7527743130373
31354,RGD1310827,NM_001034010,0,-2.4884619240956,-2.5647438671591,-1.5338539179568,-5.024964523932,-3.159708365557,-1.3928071898529
31471,BC087158,BC087158,0,-1.7825347292648,-2.1067548383968,1.2342777495727,5.2730149179385,1.674029087838,1.2918229625691
31546,Dhcr24,XM_216452,0,-1.0592037264097,1.2491284502599,-1.1865747433692,-5.5885353193239,-4.0368071277165,-1.2450419940289
31633,AA925274,AA925274,0,-2.5127541561896,-1.4427729788991,-2.2145016081428,6.0878788317496,-1.186770657515,-1.3123419149442
31760,LOC500015,XM_001069386,0,2.3365818560442,2.8262853020906,1.20136672817,-6.4945340785294,-3.3851272589557,1.4848992913939
31769,Hspa4l_predicted,XM_001063049,0,-1.0440901533049,1.3111730073826,-1.4636727924375,-3.4472199939108,-7.0087246774225,-1.4997573534465
31793,Cyp2t1,NM_134369,0,-2.001741532092,-1.5457668879871,-1.8579755730856,5.199421192485,-1.1798100736116,-1.1896540844417
31833,Olr229_predicted,NM_001000204,0,-1.3814399141919,-1.4627294318509,-1.0108572028543,5.0366642356374,1.9736357351542,1.4514664441167
31838,Has1,NM_172323,0,1.293853187273,3.4267230035743,1.3964744685673,1.10701090737,-3.9371322211944,-6.9832244329549
31877,Ns5atp9,NM_201418,0,-1.0728939590633,-5.2352930897825,-2.4575875599277,-4.941286097417,-8.2722376002536,-1.2126891725353
31928,A_44_P349375,A_44_P349375,0,-2.6092939061438,-1.4802463538531,-2.0955643424375,5.98717565639,-1.058727271231,-1.2473700149446
32107,AW918768,AW918768,0,7.9467216272994,9.9730730468121,1.0557361677255,-1.0838453033234,-1.6242691658431,5.0928513478163
32135,Rgs5,NM_019341,0,-1.5331865474709,-1.0182473769552,-1.5085405895033,-2.6891993647966,-5.5671381682969,1.0925474305652
32265,TC530682,TC530682,0,1.1235598203714,1.2028647553897,-1.1095533781141,-3.9217779464555,-5.1420465036752,-1.3314872129156
32276,Scn3b,NM_139097,0,-1.0839241686073,2.3421893397744,1.8746880023798,7.8014979731561,2.5985196182571,4.638974657554
32289,Prkcb1,NM_012713,0,2.8062735311082,-1.1146848537264,-2.0573301941384,-3.5813849149526,-5.5736539334957,-1.0112854294675
32346,Ect2_predicted,XM_001057016,0,-1.9535476104459,-11.850317872448,-3.4854752242925,-18.130509135765,-13.192588006621,-1.8432999020081
32382,A_44_P781967,A_44_P781967,0,-1.4233935712288,-1.3045508136487,-2.4983541437447,-3.654365649966,-5.450771795032,1.6647729092004
32412,AI059874,AI059874,0,-2.4496554269624,-1.5637236336095,-2.2717001149173,7.9840638238106,-1.2045377076759,-1.4881201591749
32426,A_44_P295008,A_44_P295008,0,-2.5760957433141,-1.4870035317273,-1.9043904721914,5.2076645317158,-1.1251545998452,-1.2929686652582
32541,Fcnb,NM_053634,0,3.7323296938652,5.5205837153082,-1.288869658472,-3.5067354200512,-3.676656019024,-1.9838050889512
32577,TC540523,TC540523,0,-2.6036823555427,-1.4513093727412,-2.054645966904,6.8027263318807,-1.0632801346662,-1.2410903534125
32591,Adm,NM_012715,0,1.1601066065217,1.6437130379626,1.047098168599,5.6149384504997,3.8480260196875,-1.2453006076094
32593,Adm,NM_012715,0,1.1779441508529,1.6421809128619,1.0547977628133,5.602192141727,3.85347015732,-1.2269647899127
32643,RGD1305061,NM_001009639,0,1.2573604627667,1.2100073266571,-1.1709760162206,-4.5262756610465,-10.800901363226,-2.6072279307598
32686,BF564888,BF564888,0,1.8827124737661,2.3145789547847,7.0577618520142,8.2564052247601,17.978770969514,5.1423306715181
32688,Pnpla2_predicted,XM_341960,0,-2.3610598714418,-1.5945604938648,-1.6683532050574,6.0230989777181,1.1012306743682,-1.2919122016202
32765,LOC688778,XM_001068253,0,-1.0127047103514,-1.5041287068233,-1.0662781259247,-5.6953969718509,-5.4032243441087,1.3287185556488
32779,AI230395,AI230395,0,-2.5725510398719,-1.525116430938,-2.4442127205979,7.7665474512859,-1.2495084573135,-1.5760718056105
32849,LOC681900,XM_001057014,0,-1.4851967834971,-1.136378478061,-1.0960955132117,-5.2567823982715,-2.1822173280606,-1.1690610736396
32893,LOC259245,NM_147213,0,-6.2185624486471,-4.3243217495229,1.2369806327832,-2.0522014966467,-1.511931098457,-1.2900721505603
32946,Cyp2e1,NM_031543,0,-2.4441170463383,-3.876510815565,-1.1597009154829,-3.0444370601548,-1.5588703616077,-11.076434916697
33002,TC552876,TC552876,0,-13.949864847765,-10.587660331137,-1.4312252844431,1.5203129680912,1.0055356208973,-4.1173141043245
33014,Gap43,NM_017195,0,-1.8306570818305,-3.4344563412219,-1.2939842790243,-2.2458668251332,-5.905014929953,1.0352639708444
33059,LOC678810,XM_001053660,0,-2.8963297153523,-2.0016124792063,-1.6737207486841,-3.6847837044084,-6.6893204314394,-2.5018772614
33094,AJ003232,AJ003232,0,4.6497221301732,-1.5946853335331,-1.2708608468489,-2.7207334745933,-12.748526762655,-2.0724974267747
33158,Kif23_predicted,XM_236313,0,-2.1404052128203,-1.9785863107615,-1.9129340604823,5.675694355269,-1.0184597027307,-1.1799766137471
33216,LOC499544,XM_574867,0,-2.2389995175545,-1.418466227288,-1.5301288370152,5.860733857099,1.1742806376682,-1.1950087905779
33225,AW914042,AW914042,0,-1.8647945875427,-1.2302835014529,-1.6060830546559,5.7154311834072,-1.2433388384104,-1.3143953076134
33278,RGD1561232_predicted,XM_001070211,0,-3.4869602771795,-7.5166616215533,-1.0102952939276,-2.1755045703223,-2.2607784251207,-2.4884676539975
33319,AW533310,AW533310,0,-2.639720833373,-1.5198544521008,-2.0499864950046,7.4482800938701,-1.0936083058572,-1.2766004700412
