http://edge.oncology.wisc.edu/agilentarrayinfo.php?arrayid=
./agilentfeatureinfo.php?featurenum=
TE A1 Corn Oil 10 ml/kg 48hrs
TE A3 Corn Oil 10ml/kg 48hrs
TE A2 Corn Oil 10 ml/kg 48hrs
BLANK
TE E1 Aroclor 1260 200mg/kg
TE E3 Aroclor 1260 200mg/kg
TE E2 Aroclor 1260 200mg/kg 48hrs
BLANK
TE C2 Wy-14643 50mg/kg 48hrs
TE C1 Wy-14643 50mg/kg 48hrs
TE C3 Wy-14643 50mg/kg 48hrs
BLANK
TE B1 TCDD 10ug/kg 48hrs
TE B2 TCDD 10ug/kg 48hrs
TE B3 TCDD 10ug/kg 48hrs
518
519
538
-99
520
521
540
-99
530
531
532
-99
533
534
539
17569	 Cyp4v3 	NM_133969 	0	1.2325938599413	-1.05377526434	-1.1696932938668	-9999	-1.4352174299274	-2.1175213606409	-2.2769683817872	-9999	-1.0742862075844	-1.0004122476824	-1.2318703435486	-9999	-1.178644950624	1.0057499044877	-2.3539975147603
17083	 Cyp4x1 	AK038526 	0	-1.4030851667198	1.434210067306	-1.0221831869686	-9999	1.2292119301639	-1.7003222320126	-1.7527308602567	-9999	-1.2116186044861	-1.3197696391154	1.3978055698107	-9999	-1.1525955362822	1.8490675057357	-1.3167630564718
5753	 Cyp51 	NM_020010 	0	-1.4290846902638	1.3653592387275	1.0466730291404	-9999	1.646809764194	-1.5379597393374	-1.6464970869107	-9999	-1.1892138723416	2.0573445636281	1.3803030045661	-9999	2.5774546539702	2.8519639616897	2.0901046590147
18292	 Cyp51 	NM_020010 	0	-1.6046894597423	1.2887657920352	1.2451366025228	-9999	-1.0223229256917	-1.609518600495	-1.2695926514293	-9999	-2.5523545353104	-1.0674789013988	1.1626312713036	-9999	1.2391674585272	1.3273272177816	1.1687671591963
30412	 Cyp51 	NM_020010 	0	-1.5338042376977	1.3393974465873	1.1451449617183	-9999	-1.0609849740056	-1.845850541669	-1.5891168524403	-9999	-2.0251469084382	1.5603192505499	1.0105654977231	-9999	1.1998403602901	1.2025204388377	1.5271843561246
1916	 Cyp7a1 	NM_007824 	0	-1.3391482763781	1.1352835193151	1.1795716696267	-9999	1.4849609505698	-2.7469747451442	-1.0945652765147	-9999	-1.0460987102947	1.2499203340308	1.9266566833557	-9999	2.9799867518438	3.0389624461216	1.449319159052
18993	 Cyp7a1 	NM_007824 	0	-1.1780760672383	1.3021339633014	-1.105305505742	-9999	2.6252620868187	-1.6121124551167	1.4355808839117	-9999	2.5092369067297	6.6096226618975	2.6394209934326	-9999	7.2416522642958	3.7228871054095	2.8335225071546
14579	 Cyp7b1 	NM_007825 	0	1.3933920660273	-1.3793442432275	-1.010184421234	-9999	-2.0709454843867	1.8629510053828	2.0837467397405	-9999	-1.1378988713723	1.8922635915873	1.9208030353046	-9999	4.2793256151176	2.7931118885052	2.1117686257236
37708	 Cyp8b1 	NM_010012 	0	-1.0618406160064	1.0990556081305	-1.035047625381	-9999	-3.5608635600468	-2.7791182958444	-2.2186001260802	-9999	-3.4504229463258	-1.7458355526521	-1.7479392450481	-9999	-1.5034615760984	-1.3685237328975	-1.4539930590631
36814	 Cypt12 	AK005586 	0	1.157090514383	1.1016517618153	-1.2747108037498	-9999	-1.1977044596878	1.9451913664875	1.9451913664875	-9999	-1.0500613333938	1.2854711475548	1.3950967703804	-9999	-1.2455772478763	1.5160388593121	1.051086198016
20816	 Cypt2 	NM_173436 	0	1.6867200212256	-1.3390043873089	-1.2596822215165	-9999	1.5016720586534	1.6867200212256	3.0482178364536	-9999	1.3476366083036	1.4457083853211	-1.000983687338	-9999	1.1399846406553	1.4139052269831	1.227088822059
1051	 Cypt3 	NM_173367 	0	1.3062530976217	-1.2137735426119	-1.0761917703452	-9999	-2.0862130928766	1.3062530976217	1.3631973505042	-9999	-1.1048050905921	1.2107069440605	1.3590512468408	-9999	1.0152297444361	1.0152274067859	1.3946098662871
32938	 Cypt4 	NM_173412 	0	-1.3041313448855	1.1419857025749	1.1419857025749	-9999	1.1419857025749	2.6085530097297	1.1419857025749	-9999	-1.9771168314776	1.1343932578623	-1.1109827948721	-9999	1.1419857025749	1.1419857025749	1.2253421324937
34876	 Cypt6 	NM_025738 	0	1.0898899970417	1.0898899970417	-1.1878602056515	-9999	1.1024767936998	1.0898899970417	1.0898899970417	-9999	1.0898899970417	-1.0106319720588	1.4324143616123	-9999	1.0898899970417	-2.0259994976179	1.1477004889632
