TE A1 Corn Oil 10 ml/kg 48hrs	TE A3 Corn Oil 10ml/kg 48hrs	TE B1 TCDD 10ug/kg 48hrs	TE B2 TCDD 10ug/kg 48hrs	TE A2 Corn Oil 10 ml/kg 48hrs    	TE B3 TCDD 10ug/kg 48hrs
14792_Stat3	-0.463056753505706	-0.0485921183626095	-0.584331966028882	-0.911782488966236	-0.436560143483816	-0.969533936497749
32082_Enpp2	0.0261504700740422	-0.412903276385597	-0.688355582781526	-0.830347305917688	-0.53416602370579	-0.934100499784996
21534_Mppe1	0.0696405751983618	-0.235046616347761	-0.765672798458531	-0.425435449107053	-0.198941689640949	-0.678779733724884
25357_NAP026468-1	0.324734463236404	0.0811344687632481	-0.457201537994334	-0.633039246735774	-0.105104747818278	-0.986265038622276
6477_Iyd	-0.146208737580852	-0.395813085460761	-0.590982912874175	-1.01793562905288	-0.325459729532603	-0.675899340367114
11683_Spint2	-0.364583831115976	-0.111368521087254	-0.566738780046474	-0.658180941281218	-0.056896106556498	-1.49010545414452
42481_Dek	-0.0525872971398848	-0.0787577849433453	-0.625417814875007	-0.571938207088778	-0.164508397944761	-0.434629068480084
28381_Klhdc7a	-0.370710030586339	-0.250794600263928	0.701999731733993	0.854408739011834	0.0894035357859862	0.513880944517814
11517_Ergic2	0.0526541666555143	-0.0791195704516624	-0.628218635431578	-0.400712386597669	-0.243058642938933	-0.876874346417778
15773_LOC382044	0.635564036992385	-0.18912280487008	-0.73047316535676	-0.702564567140595	-0.121788102475087	-1.1822761084489
42260_Smarcc1	-0.294550915082146	-0.252805007660922	-0.468006660230826	-0.732472845151699	-0.15152455302466	-0.81788396852925
12255_6430704M03Rik	0	0	0.706311927258352	0.601674076367372	0.118689354697669	0.366127676934314
37105_Pcyox1	-0.0797382663048421	-0.183677355534095	-0.323044208353738	-0.836261628495652	0.0878484606880131	-0.808022213080422
37537_Tm9sf1	-0.0312761611421254	-0.0564546317801825	-0.38438739583002	-0.591102052496527	-0.141982534085104	-0.988414986498973
28609_Rab32	0.0694018205857476	0.0766856590124255	-0.603408062373812	-0.414231941321853	-0.173303318843459	-0.64663902137275
12207_Olfr734	0	0	0.696220135597195	0.629949598483451	0.0975831381693596	0.350096662186578
36150_Lsm4	-0.0678960976460777	-0.0527656286376533	-0.709759654444843	-0.379483166612783	-0.293570890419323	-0.93745777286262
31517_Tmed7	-0.560233651892448	-0.459766495676697	-0.932305431161326	-0.947606694046575	-0.397414131558965	-0.84565780010892
43891_Cmas	-0.192367226170508	-0.232319040551904	-0.913194882435738	-0.418948220498181	-0.240496327318861	-0.737074132797287
43984_Nudt5	0.231071602903135	0.065588950551091	-0.693099912983072	-0.546529150482545	-0.26962115891799	-0.572343783947425
28429_Qpctl	-0.525929264127958	-0.212956495543246	-0.861575349751875	-0.835858208564917	-0.464066135973821	-0.809046191768394
28150_Chd4	-0.135442712511318	-0.0980697469196833	0.631093142664956	0.502642801313718	0.123640199767818	0.486079771476767
13455_ENSMUSG00000057924	0.531298652970538	0.531865839970037	-0.811411390619855	-0.778175996326565	-0.278049172493195	-1.46381292910049
34885_Slc40a1	0.0210651604834699	-0.192989980655776	0.768625193943372	0.632460528659472	-0.224290856667207	0.422467362162663
33343_5430417L22Rik	-0.588191604658705	-0.511643112043631	-0.705085091377146	-1.25568681740917	-0.244747641335516	-0.937248151559398
29719_2410127E18Rik	-0.326482420906999	-0.473657303437488	-0.885697485434678	-1.12031928531284	-0.571723453738842	-0.761053177091788
23262_Rab33a	0.0383299762355895	-0.0908961737505482	-0.678174171812032	-0.698868462712377	-0.355941089736462	-0.478776126884305
10256_Mug2	-0.0746643294480482	-0.260825415443457	0.631381857747346	0.426263919703313	-0.0887209616141107	0.712443955715943
11719_2010110K16Rik	0.94208712614991	0.453988008399497	-1.01793286487651	-1.60513893983959	-0.28563768182085	-0.97082839653699
34978_Aldh2	0.0184837459361056	-0.184892586757791	0.575469713966208	0.560630888386228	0.0912596894518943	0.464822756587318
20698_Rps28	-0.549594060004153	-0.388073103952072	-0.917045676432008	-0.926101398583507	-0.344326317951717	-0.735272393742002
301_Rad23b	-0.273105654433748	-0.11458827650685	-0.663649955743941	-0.89882564095713	-0.1445238133962	-0.410844324756432
19775_Mrto4	-0.175956729339108	-0.192153127672257	-0.578560215621858	-0.457747107214564	-0.0158122079811382	-0.645298554290359
16587_Tank	-0.090524888391581	-0.111645239524618	-1.17377793405814	-1.38516899845902	-0.462232734957479	-0.346149524635122
19897_Lin9	-0.224735855577381	-0.394261228148437	-0.82170903585339	-1.05667850473965	-0.206751775558847	-0.449953770225586
34785_Wasf1	-0.405337314080159	-0.688502027988432	-2.27431762369692	-2.97540495698572	-1.23948681883679	-0.805855438641346
36255_Prdx2	-0.201191456839418	-0.0564625203628294	-0.685494459596442	-0.481783594289681	-0.346892466877495	-0.75220427386497
7656_Gm237	-0.351546870492356	-0.20289479679685	-0.870155894671668	-0.762584614844305	-0.26722530245721	-0.488274680321457
44442_Hiat1	0.226702388343307	0.209460643883418	-0.402544791367777	-0.744053600392753	-0.0328534719312137	-0.692252947884336
39294_Stat3	-0.490943640264229	-0.088537610815868	-0.59189002746054	-0.901566518317807	-0.505656457138943	-1.38129083210744
38166_BC011209	0.180448643631627	0.468367574098431	1.28946558977892	0.67094213071527	0.707937323089491	1.07490229831178
22374_BC048507	0.200038241727966	0.649304254776585	-0.775010146697866	-0.693617195985574	0.258911461956101	-1.29860090001248
28593_AK042731	0	0	0.821422186033625	0.758499608972091	0.738635315426159	0.926308679920579
42088_Kcnk13	0.193275107524315	0.119306133831557	-0.508241423126414	-1.23627576507496	-0.608882854666072	-0.946582251617441
29028_2810432D09Rik	-0.351334368080897	-0.166453306553316	-0.761744144114995	-0.726401495697075	-0.0999395756680061	-0.450732256434188
10504_Ppp1r7	-0.0913559952699775	-0.27047371708062	-0.623969403732329	-0.589476641384519	-0.277954179667191	-0.607174627222272
11721_Esam1	0.101445178686072	0.682544296447281	0.951222815083281	1.22138607413199	0.960479516542063	1.50718984332194
16332_Igsf3	0.249220875130806	-0.310820933653541	-1.17441883696742	-1.71617400372509	-0.573767263023172	-0.478312310646684
35171_Egln3	-0.306418660926277	-0.250164379346635	-0.937934261591538	-1.37887327601508	-0.689806381393926	-0.644211647986293
25740_Zc3h6	0.408514249647296	0.338806087330398	1.02935158344114	0.692702497769561	0.401882790893171	0.706120765909554
9744_Bmp2	0.0955183957551392	-0.412421524393806	0.912981553528569	0.732833801539983	0.0725247731603786	0.434026148496647
6105_Sstr4	-0.0941721166937915	-0.654179739017824	-3.31301586308773	-2.02385576279931	-0.346099932567172	-0.532478246383535
25119_AW208599	-0.2481533797163	-0.409577896143034	-0.529253414592741	-0.796409462688923	-0.0991347902529659	-0.708420942337064
42944_BC031181	-0.179581805197721	0.127355867163464	-0.800430279941138	-0.566087841924617	-0.425563840963535	-0.635528067487166
44565_Crb3	-0.356290381506434	-0.213450099875506	-0.544105329898186	-0.634887208759535	-0.241826701785753	-1.2225038022815
11213_6430706D22Rik	0.658322491959269	0.214371506027701	-1.32993230464276	-0.613529569678357	0.62418638410286	-1.4015385881045
36371_Nudcd2	0.165121750177627	0.149099867410224	-0.58160765811335	-0.54525325470627	-0.197216757914944	-0.535657265463974
13688_Ccng1	-0.220950956908107	-0.387363847721546	-0.696863715648321	-0.935724728954988	-0.45541924816366	-0.682501685079029
34746_2510003E04Rik	0.125681789638769	-0.0527501282554083	-0.554222215071979	-0.495794895690715	-0.146399349316647	-0.503886493986849
37854_Tm9sf1	-0.0900849778447668	-0.0347351044102318	-0.352662052051786	-0.588789529791059	-0.0983164166239306	-0.97428832948388
24648_Rps28	-0.53886755285699	-0.368571932691542	-1.04160361464443	-0.923601526773921	-0.140506274754137	-0.545448935206049
23801_Gja4	0.403808173773112	0.484972455246486	1.09041699906344	0.811591131179864	0.136551786274096	0.567972386681523
17869_Rarres2	0.132106547595975	0.23431540898248	0.613909883273842	0.503014454642661	0.118775379945561	0.54719378524613
40717_Ndufa11	-0.019471408545422	0.132251730935276	-0.585371230901175	-0.553397396271274	-0.442338526452474	-0.918180372325839
34061_B4galt3	0.468022462642774	0	1.7055328638183	0.918088760525031	0	0.452408636553341
2941_Psmc1	-0.266942477053674	-0.34974564567154	-0.656046248362718	-0.646828134088493	-0.269568922462399	-0.703174190110542
37029_Rpl7a	-0.291357021238181	-0.18625990880519	-0.795188626542048	-0.548946558084718	-0.1989805681586	-0.537865665655236
40015_2410091C18Rik	-0.115762973829686	-0.136316203538085	-0.795461436564913	-0.694750794314362	-0.734259700640348	-1.49862080954738
11276_Cox19	-0.900794059747733	-0.541928304653394	-1.18417683166001	-1.2935269754136	-0.560439233398914	-1.05372291953946
38546_Polr2l	-0.00536002729044009	0.147787366942859	-0.494474449536759	-0.440656914296571	-0.107570709252993	-0.636610229745719
13385_LOC670279	-0.0307953329353524	0.214602956750232	-0.805092601703806	-0.288267540211718	-0.0149443822635589	-1.06119449656632
25554_Rps19bp1	0.139612617863213	0.426744635253539	-0.618159612930112	-0.574357347076452	0.125497730539018	-0.743075582240938
17419_Dtnb	-0.223727882138286	0.0944058507768181	0.531224781594528	0.527730214557513	0.181965480314273	0.601766879411595
37800_Isl1	0	0.843396297568289	1.28591437091236	0.724236542671173	0.233033008837775	0.937113489563637
33166_EG243642	-0.508271093259386	-0.301345121538179	-1.04975646564051	-0.955302056745865	-0.573804450679424	-0.705232725169924
17579_Taf11	0.214809489125396	-0.00320707454175974	-0.642127500861299	-0.337468925566461	0.0251170701986782	-0.843784192135881
8784_Ubl4	0.00535998299585087	0.0611515412588587	-0.833145250348914	-0.681237982772018	-0.0243685693673806	-0.285030959824269
27757_Uox	0.317224430075046	-0.407868987703975	0.520359837412517	0.834986065244379	-0.179992987245301	0.791809637688275
32410_Smarce1	0.30862953917624	0.0920679099399003	-0.427995472397424	-0.69430878254837	-0.174194208003552	-0.718425194881258
9450_Gstm3	0.186052680951161	-0.571823938077399	-0.664049588676649	-0.700195405893301	0.040303287894083	-0.810474326194173
29801_Pphln1	-0.0889824142637924	0.0566458840833725	-1.12780283656172	-0.73746873533428	-0.570121498096726	-0.532051920429815
42545_Npdc1	-0.0595670322834394	-0.0181154731008505	-0.697467059177591	-0.371946195106022	-0.327824631237597	-1.06132565791425
29920_Arg1	0.0040740133297844	-0.31342729252575	-0.751398833531806	-0.558302492511743	-0.0917293578638017	-0.459729009711303
12267_Slc30a6	-0.415392035349127	-0.492933529672687	-1.28159828341705	-1.72650608306867	-0.569671925954583	-0.526588368213457
44357_Stat3	-0.531631456682603	-0.219386640471928	-0.605429877504419	-0.927687215966745	-0.499356058416826	-1.16134651674458
37953_C530008M17Rik	0	0	0.468093948210026	0.395371112229135	0	0.902832949588747
21602_Stat3	-0.564424335937795	-0.0678374125972305	-0.618214616086736	-0.906737421624524	-0.394710257155337	-0.882695902824921
14745_BC027061	0.440550844468115	0.12314065094489	-0.486157548111445	-0.713968741307451	-0.0608448177717313	-0.766082716745006
13354_Derl1	0.123175622177497	0.0606659856261796	-0.564609132472364	-0.420018314856351	-0.0889027209098225	-1.24742276553449
969_Utp6	0.0633238217273138	-0.307253561546215	-0.789867877702827	-0.843714539276358	-0.436550356419262	-0.499493295239054
41035_AU018091	-0.122035889576288	0	-0.629438704213062	-0.5140372402381	0.16175329110509	-0.428374403074243
32601_Chchd7	-0.0164449077444289	0.0226107903233592	-0.540472431463637	-0.375097536878152	-0.137122594009122	-1.01720224765176
45161_Antxr2	0.437616592690143	0.337682821858948	-0.47416733965385	-0.837086207120956	0.122270210644009	-1.41169023393388
3613_Eif1	-0.278093588565322	-0.126669713846601	-0.689581068298962	-0.511535938670662	-0.264431465457196	-0.61330461568382
36442_Sfrp5	-0.119502666173358	-0.260632110520897	-1.97255912850232	-1.6243603047645	0.731740172650032	-0.395791832761389
43741_Mrps7	-0.449447057598282	-0.497086238100439	-0.836605763636642	-0.755385619623846	-0.402376674234172	-0.942245475486145
331_Txnl4	0.101841076575706	0.54245556407035	-1.09779642945908	-0.799709195653437	0.0588228163473967	-0.465253047594412
34719_Syncrip	-0.00245911081009451	-0.26567840534826	-1.28214756256657	-1.32092189757679	-0.34023965643054	-0.27249281836207
6731_Brap	-0.472531374111899	0.0402793395497192	0.624625151341682	0.744595066035207	0.4932074462298	1.33057229601497
27133_Stat3	-0.54113613907709	-0.098431606506997	-0.593523015226147	-0.860974164479288	-0.462006258523296	-1.09870230363749
26428_Mlx	-0.32874091494345	-0.334194026339805	-0.615256414203778	-0.636547258612367	-0.333736555317038	-0.933996467295041
25182_Mylk	0.0363005302042978	0.293153943829921	0.731527010835847	0.437979109388053	0.263441614863262	0.691781370293914
21909_Sub1	0.0666665655883715	-0.194642720107546	-1.05459411046321	-1.47793611901923	-0.959428826894666	-0.732532067157004
9050_Tle1	-0.662799367418232	-0.66698562698755	-0.897944651674268	-1.25531121231456	-0.336068572757531	-0.928451791269257
40599_Xdh	-0.522871839242541	-0.922095394805245	-0.816103881136903	-1.15649937054315	-0.234768193728065	-1.39662082435563
17541_Arpp19	0.0707973207885543	0.221665815603585	-0.452428341234222	-0.607204816240413	0.134139324026279	-0.551730938086954
28243_Wipi1	-0.329675802742187	0.0146106350607979	0.520800989131325	1.01200385970856	0.356660499772404	0.610132672310224
213_Eaf1	-0.368434925746739	-0.428007166580896	-0.586186763251891	-0.782864581584943	-0.263064501613303	-0.860853963833103
24449_1810009A15Rik	0.121520248503186	0.543155148507228	-0.617768579804857	-0.589962908540977	0.0753097373901087	-1.1158103422854
37122_Arhgap5	-0.361338596707208	-0.276026990754603	-1.29552992099605	-0.745828178699548	-0.410930357711197	-0.544973196900688
20089_Rgs16	1.0461050491178	-2.06619534085992	3.7406947421178	3.94133228943856	-1.45329953991806	1.36760450197641
19439_Acly	0.0906854944464472	-0.448564177141756	0.864979561009094	0.674872509803873	0.155772545212878	0.487711159401803
18914_Rpl13	-0.681712506580468	-0.615976231508104	-1.09217129234852	-1.18339208959642	-0.423404226608274	-0.815103879129342
4462_Luc7l	-0.0830202898049282	-0.227140072533912	-0.343637979238019	-0.866491357861751	-0.331659379955756	-0.930559977194717
11956_Adcy6	0.232945266651347	0.0657510301136023	0.898864703841791	0.681916203224933	0.820997729661036	1.46204346158007
34213_NAP061492-1	-0.137593917604922	-0.0267685989073154	-1.21251091637867	-0.518971424277547	-0.539332802506585	-0.697436720008301
31620_Dnajc8	0.0274582619441901	-0.101565763081391	-0.57166099218926	-0.357856191913335	-0.0434298176537638	-0.587319248734768
27085_Ttc4	0.208833146415654	0.13930838705127	-0.487057284031125	-0.442790004716958	0.103846572900643	-0.900175466907543
7665_D11Ertd497e	-0.285016527840538	-0.298493530094255	-0.733842115676023	-1.36347040664397	-0.824286483321004	-0.932069568619311
17684_Akr1b3	-0.129630632568451	-0.0430955348199948	-0.633750058293035	-0.362669038874995	-0.224573553445687	-0.704686194915897
28029_Tap2	-0.0434988153626273	0.398915774274014	0.658282684962715	0.94427717999669	0.772181295712031	1.45903513379532
25989_Cyp4b1	0.558244536825429	0.136341584796132	1.5193708357573	1.42079886044783	0.206380705660136	0.314349649480205
28604_3010003L21Rik	0.0828229613298406	-0.210011971433465	-1.02353067015928	-1.2057889470429	-0.658629415193933	-0.467971650430634
25965_F11	-0.276451931563966	-0.633021371772888	-0.846407621067798	-0.922902734949087	-0.502871403781882	-0.867211154237929
13959_4930562D19Rik	-0.12819495812994	-0.373848314855707	0.707492151173303	0.408674584832145	-0.122787315358629	1.24484842274088
4478_Nefm	0	0.302899936097332	1.34047986317758	0.435104671250779	0.715432780128658	1.37496876810248
17315_1500041N16Rik	-0.0467636628334987	-0.0997771374036991	-0.758654757962799	-0.540620265900873	-0.174936152737357	-0.368526338231861
4930_F8	0.38756451144566	0.0183164458373599	0.614057466905507	0.758482935218404	0.380817285822778	0.641183869315966
7464_Tuba8	-0.355276099858764	0.0290801923366185	-2.17539539159737	-1.07351496613222	-0.0395475177606178	-0.422733485144273
18742_Zadh2	-0.487933337593224	-0.646443574404516	-0.716700183063567	-0.964271038039722	-0.0674874717557285	-0.900032105446487
1678_A630049P17	-0.146105744223224	-0.747420809689502	-1.51273875978894	-1.28660477819069	-0.772368886652513	-0.704623544348606
17793_Anp32e	0.284660990945405	0.0717400714249952	-1.1567690164295	-0.616482502983356	-0.0803443882615513	-0.391527522498325
28756_Anubl1	0.292631125299319	-0.47897270197932	-1.39776716692936	-1.65233910096859	-0.900046911612199	-0.620704220148773
17280_Stt3a	0.329558853200589	0.0261796070541649	-0.595422368474114	-1.14200290885209	-0.175955107872786	-0.440494266053189
39847_Map3k13	-0.297178688032995	-0.509990110657831	-1.1445094969359	-2.5118694555078	-1.11512519229048	-1.02489427912155
44618_TC1637468	0	0	1.44821605680328	1.1575977208895	0.816262350726934	0.499644768184131
40485_Appbp2	-0.28499960879568	-0.540958353471766	-0.653429451328048	-0.703438636182849	-0.314704534446948	-1.04220731793851
42923_Nme1	0.089213751409602	0.188668143633753	-0.90432773252228	-0.355875897229793	-0.387257346042438	-1.47043368725983
38609_D12Ertd647e	-0.217710699644546	0.290736930374517	0.796792008620088	0.514331817859192	0.16571874121702	0.526888472194128
38045_Zfp593	-0.047407436187621	0.024030082846211	-0.646907719513019	-0.68215242785711	-0.408240699831045	-0.477414141348293
32801_Glce	0.488002919363485	-0.989841379570046	-2.68062040103385	-1.61002307770352	0	-0.635449022540341
20651_NAP057951-1	-0.0499156351075811	0.119065267269937	0.410502262166381	0.628995707163197	0.223819036343499	0.565779195273658
28351_Cyp4a14	3.44168250979371	1.92642486281439	6.66804181946236	4.90591856051608	2.02608409057283	2.4108110542249
21328_Nup155	0.695651392274383	0.709395484091128	-1.00481325468189	-0.811949376874822	0.339034206790216	-1.52867594136255
20787_Tfb1m	0.464486771796909	0.439017534144731	-0.855231222497089	-0.62262212038568	-0.0363332967396667	-0.7312506888706
18198_Anp32e	-0.179158815788579	-0.235173601799545	-0.50761519616327	-1.26373569637439	-0.488803680760927	-0.714229414333828
12413_Siae	0.361101786419108	0.0368289294080023	-0.319982623816399	-0.858170175799894	0.0171564489432637	-0.843612172733343
12437_Adam11	-0.0617915368499129	-0.264859608837778	1.56351414968417	0.655258709567864	0.318972457672227	0.512846165245027
28204_Mlxipl	0.0840775384996904	-0.458337294579806	1.32414302940408	1.16530989520249	0.472929374981333	0.384870935683512
29357_Mcl1	-0.0962434824679054	-0.654047131966783	-1.02243943438633	-0.653572626761131	-0.481917386272474	-0.955783820696597
5618_Dact2	0.227301735393763	0.65169823946376	1.33419639366542	0.941794472921764	0.434044353326992	0.59138513026694
10514_Wbscr27	0.0980999486940279	0.00920745303432777	-0.436305667182107	-0.470283120417089	-0.114737064337448	-1.14240410608074
3122_1190007I07Rik	-0.215038466406706	0.0145067017436845	-0.719470611964383	-0.633991757794905	-0.250544095925203	-0.391591370288501
15635_Krt18	0.183228470466339	-0.0322169102172313	-0.63001355290752	-0.33202891362882	0.132012704223531	-0.717175385209733
22742_2410014A08Rik	-0.348267466399011	-0.176030871153284	-0.539242117191522	-0.685209591306786	-0.430163201558635	-0.964421878157497
21250_NAP071111-1	0.205232435437969	0.104495737611187	-0.831985243023963	-0.503848663537512	0.0412503929803092	-0.391932125367655
29359_9030025P20Rik	0.361422976670554	-0.114469713039706	-0.712742239280018	-0.516084766427775	-0.364847253702238	-0.771046660609483
8176_Adam11	-0.468433349271288	-0.376734974034249	2.0739274919197	0.801205970747248	0.293469828065278	0.691468948271675
40629_Ubxd6	-0.399358365052072	-0.657062973952886	-0.945241983518543	-1.03995680566479	-0.554158615762024	-0.844328832877207
14751_Slc25a45	-0.524931427685322	-0.0770887216365749	-0.414919011723405	-0.926508725101682	-0.264590315640529	-1.0784724418705
42261_Eif1a	-0.129746833878965	-0.0526045900345298	-1.31272943125941	-0.886325748739744	-0.577764023204317	-0.424326423412575
31705_Ube2w	0.218178586672513	0.353114572737307	-0.41364931765469	-1.30988457223428	-0.282032512483468	-0.78276956148591
29871_Tspan31	-0.122018195459167	0.248214723569955	-0.412424657968578	-0.725795665704626	0.0465594624850769	-0.528204142744255
2885_Snx3	0.100270905473795	0.322424422542731	0.762859442606295	0.669752042002649	0.0889228877373395	0.374733572816171
2577_2810002N01Rik	0.0486797244828628	0.0713716264474262	-0.54166879895255	-0.35911647529195	-0.148180429101794	-0.645675396138792
33337_2510002D24Rik	-0.135269954544507	-0.277302403555753	-0.552264093261893	-0.598749251889141	-0.291129844309021	-0.614532553780768
8585_Synj2bp	0.0338467812070567	0.254679277096283	-0.678154803642467	-0.317946861005958	0.0732692639859712	-0.786391737733147
5470_Psap	-0.14913024145976	-0.0440979542942881	0.87216146657047	0.266264174050847	0.00843153252685541	0.689688405110793
19491_Hmgcs2	-0.763682147664154	-0.596180061738192	1.68983452355963	1.19462640461058	0.0382327736297978	0.590605901275216
30445_AK007945	0	0.294132894712706	1.4513895006918	0.826723376024609	0.880679497122024	0.787733864783008
22868_Slc4a2	-0.236043628154967	-0.0656088185047373	0.590740644658215	0.478094346321051	0.00371258783874647	0.46906319647167
17399_Bmp2	0.106511157797676	-0.33117732420686	0.790028630454038	0.695521846712274	-0.143412192744371	0.374153609349025
10363_Mrps15	-0.784120892934136	-0.582499649622062	-1.07733970558205	-1.08343363252097	-0.603119708052813	-1.08306599340994
25428_Boc	0	0	0.390836276433158	0.587669417493757	0	0.448148166771348
27374_AK042543	1.30775475789938	-0.71589517524544	-1.29831204839885	-2.92742385275011	-1.12203215249361	-1.63240511835412
21251_Rpl18	-0.201492275865111	0.0973837835838884	-0.812973825283426	-0.610798440515675	-0.0420407979679424	-0.319822687063606
30088_Spcs3	-0.0339870179628886	-0.188928319766125	-0.495284145259813	-0.440197719857508	-0.216832579245225	-0.710981742958609
33527_TC1661550	-0.0218270526912351	0.38972677669954	0.661789218913499	0.826216543143509	0.671905107841056	1.00274331145704
27892_Rpl35a	-0.463010741811857	-0.250267876441438	-0.796498730205074	-0.560573443280261	-0.26280534926595	-0.724176701126279
2525_Mnat1	0.417428867920072	0.143436741660115	-0.593099447801516	-0.669748798472057	-0.321173931444096	-0.70449214747597
16950_Rev3l	0.163193479346278	0.192653860762551	-0.592301315377968	-0.468854207663557	0.144540071244489	-0.516141522898048
6045_ENSMUST00000071458	-0.283614082117251	-0.0710820980573807	-0.778644166947533	-0.690377211551967	-0.33332577465803	-0.427629646726938
32342_Rdh10	-0.160469887738101	-0.609576968551763	-0.620383240175376	-1.06019500414253	-0.429594810028008	-0.82834111248614
38775_Slc45a3	-0.260099872264552	0.46813497302542	1.19114091075577	0.734777753333589	0.976194605629998	1.56030211960768
11739_Nipa2	-0.301531561364138	-0.295326529052059	-0.724392311533663	-0.670496963781973	-0.406066044781949	-0.63899125957771
24800_Pofut1	-0.211240629724424	0.124501375543435	-0.472000109446239	-0.441866904016022	-0.117015988065587	-0.717852919684496
28418_EG435337	-0.0556973211690019	0.0781111312450298	-1.40095999958339	-0.488701575985846	-0.105805700823092	-0.483587088651771
27278_Ros1	0	0	0.421819919705741	0.392057633126164	0	0.64426515926501
19200_Nos3	-0.22386890094243	-0.104402867829428	-1.3013457068819	-0.735373584322472	-0.399521400964463	-0.405339047462239
22322_0610038F07Rik	-0.188209178440948	-0.157309212112068	-0.697718823457203	-0.363878364541021	-0.259388006227656	-0.741902301155706
35092_Ulk1	0.602162627681588	0.349058066682797	1.27434975525896	1.55564337655815	0.657593692161375	0.538676640984992
1586_Rps8	-0.272476407505773	-0.213150307857103	-0.873107138111846	-0.56392848568317	-0.156445683115807	-0.427499417179834
37281_LOC668950	-0.222101297987029	-0.0386335121333941	-0.627376762516418	-0.406820417778896	-0.332205440123739	-0.845134323703678
21184_Ccdc95	-0.00560541320567776	0.10443468439302	-0.44430317385811	-0.394374510547172	0.12262036266048	-0.872694292874527
37757_2010309E21Rik	-0.0351093429964946	-0.00149427631259081	-0.479395361188809	-0.358249375654838	-0.0638030903785383	-0.620921579551299
21513_Fus	-0.085407891041857	-0.244652395744004	-0.560281403612234	-0.685705983035691	-0.168225965051427	-0.407306199601659
7801_Esrrg	0.298621871092018	-0.40632902754493	-1.87827850926569	-4.56323941396635	-1.21685601360765	-1.05616968800309
23954_Tsc22d1	-1.76673010417757	-0.520779901531779	-1.70234220038331	-1.59298050794669	-0.496841752497476	-1.73351867161602
13202_Eml4	-0.10846834468432	-0.252036468235175	-0.812304177065961	-1.68243029198103	-0.736988034732731	-0.641286169420419
26968_Stk19	-0.0370867249802636	-0.260321875556458	-0.787422649285053	-0.929667612633479	-0.690610868665919	-0.651988755031178
24254_1190003J15Rik	-0.0819879626465846	0.0456532345545404	-0.684716630465217	-0.56139646990076	-0.00181117408149781	-0.304158258043504
33597_NAP112641-1	-0.294398918900174	-0.242443930675486	-0.775853450367456	-0.58266623003173	-0.21807537871833	-0.48115159281893
15519_Tcf4	-0.623325286193237	-0.547390260683302	-0.978861976694562	-1.4453542821881	-0.647254657364742	-0.797478796657752
32176_Rpl13	-0.722852225141351	-0.540269541051121	-0.963931453608029	-1.10730108926445	-0.668624364014111	-1.09147644597768
4803_Agpat1	0.0364402048234575	0.284878602515493	0.6849649588746	0.522100170626968	0.483222214381492	0.840742946369057
7792_3110057O12Rik	-0.344555365558245	-0.823808483114803	-1.31840106008242	-1.67048764124262	-0.747353569214162	-0.697651383666178
7898_Mad2l2	-0.381753464290238	-0.183112628322691	-0.656382935408726	-0.559241825149929	-0.451587659230285	-1.0664784640211
17527_Mrpl21	0.0171961938396938	0.385541279180528	-0.531922853557544	-0.527423889602099	0.117152962887345	-0.657781073156001
22169_Ndufa11	0.0407896890903394	0.148937030514546	-0.556389641273348	-0.376747818933613	-0.0576715751256188	-0.527148410742203
35945_Trappc3	-0.197188095522078	-0.334842843742766	-0.498876861984319	-0.50821673654997	-0.11803067422444	-0.794227698381511
34098_Vti1b	-0.0115747381197498	0.0554497027220907	-0.745010290437427	-0.327143649332296	0.249424461155065	-0.610877554558604
5778_Cml2	0.0907875887906743	0.141101177695968	-0.896686474730258	-0.691452360555926	-0.464556153587098	-0.430879520540483
25116_Chmp2b	-0.0539169048725533	-0.0826523271380993	-0.636332725174071	-0.645404650029853	-0.448927146618465	-0.518794395739635
45199_LOC674226	-0.258714293431851	-0.298843732338279	-0.696182057332022	-0.741690793993905	-0.284664846341933	-0.464730265472143
6770_9230114K14Rik	0.160327965336296	0.100930657900001	-0.888243619743683	-0.664440861977305	0.0586991143889993	-0.270763543015765
38066_Senp6	-0.445389626054605	-0.354598793268269	-0.814370912304845	-0.698803586121069	-0.354478299295833	-0.668151281258069
33004_NAP027770-1	-0.130032775350711	0.345480865023458	-0.856181716149288	-0.39820694756879	-0.308745381718519	-0.754077919043604
35392_Agps	0.0873192670452047	0.00185998236310307	-0.432435979387604	-0.827548287174916	-0.540265522846897	-0.839423713715434
26123_Mrps16	0.0419377180740881	0.157590367748446	-0.603056947861895	-0.31045685222784	0.174669893423818	-0.911039031825009
12740_Asb13	-0.190812430911757	0.0352112110841992	-0.297129502768359	-0.857790410986929	-0.164788659716728	-0.648486982732126
22351_Tle1	-0.58527949054175	-0.594780562664783	-0.84992826191843	-0.961641119056885	-0.248845964817463	-0.7800124329208
9529_Prnp	-0.270256962767296	-0.398829277245893	-0.39402435906221	-1.04686173982398	-0.447325925786844	-1.12537939899567
10408_Mrpl51	-0.14989691980851	-0.139381259789256	-0.703969071695257	-0.563535744754681	0.179644199744014	-0.364571190182997
15083_Ahnak	-0.0734379580720472	0.0205915377015091	-0.690491303172386	-1.39327107743829	-0.59488659595203	-0.520202948728066
36948_2300002O18Rik	0	0	0.206770285475068	0.835820094090727	0	0.799661516019491
