,,,TE A1 Corn Oil 10 ml/kg 48hrs,,TE A3 Corn Oil 10ml/kg 48hrs,,TE A2 Corn Oil 10 ml/kg 48hrs    ,,TE E1 Aroclor 1260 200mg/kg,,TE E3 Aroclor 1260 200mg/kg,,TE E2 Aroclor 1260 200mg/kg 48hrs,,TE C2 Wy-14643 50mg/kg 48hrs,,TE C1 Wy-14643 50mg/kg 48hrs,,TE C3 Wy-14643 50mg/kg 48hrs,,TE B1 TCDD 10ug/kg 48hrs,,TE B2 TCDD 10ug/kg 48hrs,,TE B3 TCDD 10ug/kg 48hrs,,
38067,Cyp2d22,AK090296,2654.38,1971.79,2522.62,1338.79,962.094,541.766,926.307,735.57,874.737,890.771,854.902,795.977,613.308,744.993,1513.58,1117.99,989.732,799.856,901.282,711.489,990.97,576.517,1308.93,733.536
40581,Cyp2d22,NM_019823,34713.7,21517.7,28162.3,13179.1,16030.7,8608.82,6390.88,9632.33,13838.9,12286.8,17631.1,14535.9,5461.29,11121.8,8532.21,3813.81,11782.5,15081.4,11171.5,11793.4,7957.83,9244.25,10233.5,7078.2
20313,Cyp2d26,NM_029562,200301,267315,138741,181811,105766,174143,95412.1,146265,178666,209346,205956,266734,146744,210544,44199,142421,154491,317170,178723,255371,132030,165391,101763,174404
38540,Cyp2d9,NM_010006,233564,171838,232392,108606,129796,75159.6,82582.8,78695,143766,107458,186066,132820,146239,112309,53403.6,61918.5,162044,164409,125228,123624,136916,100630,69071.1,63747.1
39394,Cyp2d9,NM_010006,236720,198398,230599,119671,130875,67185.4,88335.8,85944.6,154787,119047,167147,115776,146436,113443,52014.7,50624.5,149008,153420,121562,121294,134322,101460,61271.3,50704.4
23755,Cyp2e1,NM_021282,177511,131013,126839,66772.2,81251.7,57311,71567.3,57796.7,77303.3,119020,93793.9,125744,93724.2,65667.1,48532.6,50121.5,127778,97988.5,129671,65288.6,93281.5,46334.3,59061.9,77144.4
36877,Cyp2f2,NM_007817,216312,244652,175245,145654,115761,107512,110298,120450,211448,188320,201324,198413,153223,190743,48643.6,117776,187283,291082,170543,191386,144754,152236,92842.9,119543
11209,Cyp2g1,NM_013809,388.522,1315.26,467.029,893.243,208.65,406.483,803.977,607.218,336.421,678.956,494.44,595.451,530.819,979.252,1246.85,1346.53,783.405,898.878,349.036,868.071,460.18,581.021,697.533,640.041
44178,Cyp2g1,NM_013809,8.26526,8.32818,9.4668,33.0484,55.2849,118.952,66.3068,185.373,7.37159,6.14266,6.56457,8.15461,11.0612,27.2872,2432.64,3774.92,136.52,204.37,15.1004,21.1853,141.874,134.586,1050.22,2054.68
32203,Cyp2j11,NM_001004141,1910.68,1530.98,1532.51,1004.59,725.618,506.937,1125.45,738.612,763.887,745.094,683.037,607.244,449.353,503.187,2360.01,2280.17,1025,745.989,604.105,455.945,841.563,610.168,1444.82,1036.94
41213,Cyp2j11,NM_001004141,25.677,35.063,59.5537,235.475,178.134,725.907,181.812,878.687,27.6643,35.5828,48.3919,70.1093,68.7804,157.498,5869.71,15158.1,424.569,1168.57,45.9995,113.05,391.482,923.844,3155.26,10140.3
399,Cyp2j13,NM_145548,8906.49,6347.15,6806.46,3903.52,4047.19,2819.28,4231.88,2986.74,3480.13,3523.42,4412.26,4548.52,3007.03,2405.69,3877.91,1336.91,4698.19,3126.83,3521.4,2590.62,3449.31,1808.8,3872.51,2413.76
27115,Cyp2j13,NM_145548,6.92031,11.8723,16.6873,32.0106,27.6791,22.8902,45.5417,61.9934,6.05796,4.86215,18.6651,12.6402,29.2692,34.7079,1162.78,1356.23,149.147,146.73,6.23232,12.6593,137.526,168.049,929.372,1072.75
27721,Cyp2j13,NM_145548,24.3959,12.0763,21.9288,11.1694,20.811,11.9813,41.898,24.4498,15.4991,13.3361,30.7114,6.27233,31.5399,15.5052,1016.38,1135.76,99.8618,76.7519,23.3564,15.8909,73.247,69.79,471.089,490.953
30963,Cyp2j5,NM_010007,35509.3,30610.2,25494.8,19971.6,30977.2,24567.6,20002.7,15830.1,18949.7,19167.3,34370.4,37869.8,27989.5,25552.1,23127.5,20739.1,37322.4,36292.8,29019.2,24608.6,30653.3,21748.2,21386.3,23178.4
33567,Cyp2j5,NM_010007,58938,89358.9,37920.1,54574.9,28541.5,36439.1,32142.2,41472.3,44529.3,51394.6,48526.1,56488.9,45454.4,56255.6,27353.4,28137.5,60507.6,74853.3,46165.5,56453.6,46602.8,43593.9,26039.2,31606.2
39714,Cyp2j6,NM_010008,4780.51,3589.28,3878.03,2304.07,2854.45,1794.91,2482.73,1695.92,1944.69,1974.79,3079.62,2876.77,2280.8,2602.29,3370.61,2092.27,4218.88,3189.99,3521.3,2725.73,3513.19,2249.07,2890.57,1636.25
36127,Cyp2j9,NM_028979,1558.17,2181.97,1175.26,1485.49,786.109,1258.12,865.284,1247.83,1095.67,1153.54,1440.94,1641.31,2104.99,1391.04,4271.84,5881.36,1137.56,2269.31,760.346,1341.67,968.732,1463.98,1755.88,2677.47
24955,Cyp2r1,NM_177382,1602.87,2544.27,1098.82,1526.43,527.674,364.097,1098.28,955.179,1328.35,1281.6,737.978,617.187,811.694,1045.46,1216.85,374.681,2308.04,1076.2,1121.19,991.168,915.406,638.549,610.128,309.414
21113,Cyp2s1,NM_028775,58.0068,153.482,49.9861,78.9526,76.6908,68.8823,66.3157,59.8278,54.1812,75.7236,132.219,123.496,115.342,111.872,1070.6,900.187,460.85,148.514,108.087,112.507,376.497,120.242,490.257,471.357
24693,Cyp2s1,AK054324,6.16571,5.45477,7.40539,5.56801,7.73574,3.61768,31.7982,13.9028,5.21509,4.14336,5.22548,5.4326,6.75461,3.73147,610.128,623.966,40.8232,39.7707,5.66744,3.659,57.8162,64.5603,212.889,197.253
35663,Cyp2u1,NM_027816,4289.55,1757.89,1962.61,1088.08,1124.5,599.936,989.006,709.66,1584.11,717.444,1295.34,723.901,965.492,889.987,2808.49,3145.68,1501.09,1163.87,1077.3,794.336,1103.45,736.462,2118.81,2546.76
15125,Cyp39a1,NM_018887,3692.25,2842.03,2318.18,1720.75,1512.21,1129.64,1473.11,1169.04,1149.29,1474.73,1354.89,1557.6,772.613,1380.3,1944.3,1641.3,1283.88,1588.56,798.359,1295.85,1130.41,1213.63,1652.43,1523.87
19860,Cyp39a1,NM_018887,4854.09,3914.95,2715.35,2427.67,1617.31,1540.56,2054.08,1734.04,1516.09,2180.31,1320.44,2113.29,1102.86,2255.64,2331.11,2004.26,1310.17,2486.45,851.767,2151.19,1363.67,1759.74,1586.69,1640.53
15776,Cyp3a11,NM_007818,186433,252302,194613,168247,96825.9,167431,99714.7,134638,133789,177623,192155,235882,85497.1,198708,43388.1,153286,184295,298143,25911,259601,95847.3,153443,94930.1,165550
13211,Cyp3a13,NM_007819,22289.4,30987.6,15200.4,18447.4,9945.63,12876,16301.6,14522.9,16219.4,18011,14757.1,18166.5,21201.9,19874.9,16553.4,7927.81,24418.9,25160,13256.5,18702.6,11456.1,15248.1,6474.57,9807.45
24454,Cyp3a16,NM_007820,123373,122976,73313.9,79251.6,54847.9,60170.6,44194.5,57849.9,64274.6,90449.1,112427,92495.6,49273.2,81858.2,34330.5,52752.3,78175.4,116027,7245.56,102193,35762.1,66924.3,35447.4,60149.4
10764,Cyp3a25,NM_019792,33689.3,15594.6,17765.6,9772.5,8570.89,7655.93,4714.54,7504.46,6402.84,8966.78,9965.19,10310.4,5323.47,9791.82,7975.74,4468.27,9039.28,12396.5,4790.65,9253.95,5274.4,7722.33,6036.6,5646.93
32523,Cyp3a25,NM_019792,128576,73037.7,69605.2,47806.4,35522,28448.7,30809.4,36893.6,34985.3,40599.7,32829.5,40242,47495.3,41337.7,28357.3,24820.5,39644.6,53870.3,18227.3,42868.9,26324.4,36154.5,18562.7,23432.4
34835,Cyp3a41,NM_017396,211454,346298,185347,233083,114082,137074,152048,176685,192272,277974,212652,231860,150078,250936,46320.5,154717,204093,360097,24691.3,346231,136320,201718,77187.6,139952
36488,Cyp3a44,NM_177380,206310,168115,115412,103613,68883.2,56795.6,77198.9,81492.6,101958,128848,131846,83848.3,73944.5,108013,41579.2,66640.1,105560,141234,12311.5,132958,61192.2,95262.4,37993.1,49050.1
40638,Cyp3a44,NM_177380,195.232,9220.17,88.7645,5335.2,81.3924,3283.77,130.616,3081.13,354.171,4409.76,256.424,5447.93,152.197,8302.43,612.327,2087.05,248.055,8751.36,54.8361,7723.96,167.577,6118.29,430.058,2038.01
31583,Cyp46a1,NM_010010,349.773,567.332,211.555,326.344,184.32,172.492,235.958,338.574,364.48,318.488,493.301,424.551,201.306,207.116,2393.93,2766.87,504.792,487.926,183.621,260.388,311.185,323.306,1520.72,1308.7
19844,Cyp4a10,NM_010011,20536.5,17872.3,16061.1,11868.8,5615.39,6187.07,4435.81,7927.2,4969.69,10999.2,3172.54,9246.2,54102,15523.5,33124.9,7458.07,44598.8,17510.5,2083.88,9420.93,2705.71,6677.7,3139.76,4893.76
35102,Cyp4a10,NM_010011,1221.79,1915.15,1173.57,1251.8,661.661,839.864,337.999,702.552,445.786,984.566,474.127,1289.63,2231.41,915.948,5070.77,708.329,5297.33,1201.91,147.686,731.528,270.927,537.294,808.442,770.826
42319,Cyp4a10,X71478,17429.2,11845,13389.8,7377.02,7416.48,5606.31,3919.72,5332.03,5188.55,7076.23,9426.1,10341.1,22328.7,8513.21,21224.7,4891.74,31622.4,11659.2,4678.31,7882.46,4826.41,6426.55,7051.72,5482.87
35603,Cyp4a12,NM_177406,29443.4,14053.3,18941,8470.08,7049.29,4491.04,5579.12,5651.92,7021.48,7834.07,9128.36,7077.52,23516.4,8322.39,18455.4,3813.83,27204.9,10948.6,6581.12,6987.01,7953.65,5834.69,7600.59,3764.58
38409,Cyp4a12,NM_177406,35961.4,37947.1,24083,23900.4,14226.7,12369.2,15205.3,16648.1,35211.3,19784.5,44992.8,20521.3,41369.8,23303.1,21481.6,11274.3,48087.1,31372.6,19586.3,21963.1,23832.6,18523.3,30652.7,10844.2
28351,Cyp4a14,NM_007822,14059.4,152762,23876,90755.7,11795.3,48042,16107.9,69720.7,13583,82910.8,7561.12,75809.3,130345,74557.9,49831,47566.7,181942,105404,1057.86,107574,2668,79986,7638.52,40619.6
25989,Cyp4b1,NM_007823,2843.46,4186.92,2646.96,2909.31,1616.04,1864.57,1195.04,1874.2,1581.36,2191.27,1971.05,2573.99,1539.05,3096.01,3218.08,2037.29,2328.51,3619.09,1018.99,2921.1,790.018,2115.14,1395.35,1735.05
43791,Cyp4f13,NM_130882,12418.3,9673.37,8093.25,5889.76,4598.65,3326.05,3539.78,3710.66,6159.32,5265.49,6736.14,5873.69,5358.23,6056.44,5095.59,3215.89,5427.79,7515.59,4193.71,5948.99,4242.19,4713.34,3941.19,3107.73
35203,Cyp4f14,NM_022434,71552.5,61012.8,52067.4,39518.9,38096.2,34127.9,41149.3,26868.4,29883.6,37478.4,52399.3,56166.6,30888.8,35800.2,19104.4,19285.8,39167.4,50458.8,44849.2,37832.5,42345.3,31262.4,24797.5,27568.6
2565,Cyp4f15,NM_134127,39083.7,34793.2,24938.6,22269.3,8890.33,8534.67,16629.4,17915,17945,18901.4,13586.8,13589.4,22984.7,19252.8,12796,7621.94,16707,25046.4,8444.06,17602.4,11520.6,15216.5,6718.43,7166
3147,Cyp4f16,NM_024442,360.352,305.309,224.957,238.001,202.813,196.606,328.644,238.73,176.554,180.956,187.801,161.258,195.455,185.847,1536.44,1773.44,418.456,378.032,148.869,163.199,308.355,315.268,1079.12,976.754
40823,Cyp4f16,NM_024442,84.0462,95.7623,89.6534,34.617,24.5462,16.9003,81.3189,28.1845,38.2884,41.0146,39.6121,40.2801,30.3912,33.1476,463.348,435.973,123.336,62.6341,54.8473,37.479,76.9423,42.2551,378.591,403.133
20074,Cyp4f18,NM_024444,20468.5,16297.6,13744.4,9771.67,5927.95,5396.52,6808.34,6471.71,6864.6,8780.06,7437.98,8555.8,4827.19,7599.91,5118.29,3656.75,5916.78,9384.16,5643.98,8088.03,4952.65,6505.26,4882,4682.91
17569,Cyp4v3,NM_133969,88009.9,40853.1,43792.3,26403.3,42758.3,28615.8,23551.3,19339.5,19030.4,23056.3,33387.4,43496.3,49976.8,30718.6,30460.2,17435.1,57586.4,40588,46062.3,31062.8,41818.5,23789.8,19834.2,26713.7
17083,Cyp4x1,AK038526,151.442,170.993,138.081,77.476,106.19,87.3492,198.053,129.659,44.4528,60.8245,105.461,148.75,89.8998,87.6542,1304.45,1385.4,364.514,209.853,215.429,199.815,247.37,107.657,416.132,440.947
5753,Cyp51,NM_020010,1578.28,2998.73,2025.08,1971.93,973.741,1236.88,1673.93,1351.42,780.723,1596.38,944.254,2067.02,1345.44,2127.25,2236.68,1445.42,3234.94,3115.93,4100.73,2115.27,3307.2,1541.74,1713.51,1089.97
18292,Cyp51,NM_020010,776.56,1086.19,1203.13,813.724,538.739,377.138,552.209,492.074,382.966,537.273,460.495,509.599,286.695,637.822,1449.54,1348.74,1100.92,825.38,940.664,661.673,769.989,505.644,1081.23,806.363
30412,Cyp51,NM_020010,2867.9,3428.99,4005.19,2331.02,1722.17,1172.32,1873.47,1549.49,1282.02,1844.7,1472.18,1823.69,1460.64,2305.85,2629.75,1313.81,3484.02,2687.5,3629.32,2357.95,2726.1,1767.19,2244.68,1145.77
1916,Cyp7a1,NM_007824,444.124,998.953,431.362,638.19,240.788,342.865,464.702,525.62,118.936,548.759,249.449,458.601,319.038,560.567,2424.45,3257.94,752.575,656.081,1041.69,587.134,772.102,426.738,1012.75,1173.69
